regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
USF1	NR0B2	-1	1	0	0.049863396	nan
NEUROG1	IKBKB	-1	1	0	0.049863287	0
ZIC4	IDOL_M	1	1	0	0.049863124	1
MIXL1	TICAM2	-1	1	0	0.049862972	0
T	AGPAT9	1	1	0	0.049862837	0
BHLHE40	PHF15	1	1	0	0.049862685	1
THRB	IL28RA	1	1	0	0.049862475	1
IRX2	NKAP	-1	1	0	0.049862274	0
MAFG	CCL18	1	1	0	0.049861954	0
LHX6	NR4A1	1	1	0	0.049861937	0
KLF7	RXRB	1	1	0	0.049861406	1
NR1I2	PGR	-1	1	0	0.049861205	0
TBX19	IL28RA	-1	1	0	0.049861138	0
TCF23	IRF7	1	1	0	0.049861008	0
JUN	IRF8	1	1	0	0.049860905	0
E2F3	RORA	-1	1	0	0.049860714	1
TCF12	PSCD1	-1	1	0	0.049860566	0
ZBTB7C	IKBKB	1	1	0	0.049860504	1
ARID3C	AGPAT9	-1	1	0	0.0498605	0
HOXA1	NR1H4	1	1	0	0.049859823	0
JDP2	MIR155	1	1	0	0.049859798	0
RFX6	NKAP	-1	1	0	0.049859735	0
POU4F2	ESRRG	1	1	0	0.049859493	1
VTN	IL8RA	1	1	0	0.049859243	0
NFYB	STAT6	-1	1	0	0.049859224	0
FOXI2	SAMHD1	1	1	0	0.049859142	0
ZNF652	UGCGL1	-1	1	0	0.049859119	0
CREB5	TNFSF10	-1	1	0	0.049858919	0
NKX3-2	LSS	-1	1	0	0.049858883	0
KLF8	SREBP2	1	1	0	0.049858615	0
E2F6	BLR1	1	1	0	0.049858275	0
SIX1	P2RX7	1	1	0	0.049858138	0
SOX11	SREBP2	-1	1	0	0.049858073	0
ZBTB4	PPARD	1	1	0	0.04985796	1
FOXO3	SAMHD1	-1	1	0	0.049857846	0
FOXO3	CCL5	1	1	0	0.049857737	1
FOXP2	THOC4	-1	1	0	0.049857701	0
CREB5	STAT2	-1	1	0	0.049857202	0
MEIS1	NR2C2	1	1	0	0.049856328	0
SOX11	LINCR	1	1	0	0.049856285	0
ERG	CHUK	-1	1	0	0.049856221	1
LHX8	NR4A2	1	1	0	0.049856024	0
PAX7	CCDC75	1	1	0	0.049855617	0
ERG	A4	1	1	0	0.049855403	1
HOXC12	COX7A2P1	-1	1	0	0.049855298	0
IRF6	TICAM2	-1	1	0	0.049855259	0
NHLH1	NR5A2	1	1	0	0.049854904	1
GMEB1	CREBB	1	1	0	0.049854315	0
SOX11	TMEM49	1	1	0	0.04985404	0
HOXB3	IRF1	-1	1	0	0.049853991	0
MLXIPL	CREBB	-1	1	0	0.04985319	1
ZBTB4	NR0B2	-1	1	0	0.049852672	nan
PLAGL1	LSS	1	1	0	0.049852584	1
ARID3C	PPARG	1	1	0	0.049852121	0
NFIB	NFKBIB	1	1	0	0.049852119	0
ALX1	IFNB1	1	1	0	0.0498515	0
HOXC13	NK4	1	1	0	0.049851164	0
TFEC	INSIG1	1	1	0	0.049850778	1
GCM1	MIR146A	-1	1	0	0.049850489	1
HOXC13	CCL5	1	1	0	0.049850194	0
THRB	LXRA	1	1	0	0.049849969	1
E2F7	CHUK	-1	1	0	0.049849487	0
MTF1	THOC4	-1	1	0	0.049849071	1
HINFP	NR2F1	-1	1	0	0.04984896	1
NR4A2	NR2C1	1	1	0	0.049848921	1
POU5F1	IRF5	-1	1	0	0.049847988	0
EBF1	LSS	1	1	0	0.049847921	0
DPRX	MB21D1	-1	1	0	0.049847649	0
MGA	A4	-1	1	0	0.049847345	1
PAX8	RARA	-1	1	0	0.049847169	0
SREBF1	Slfn2	-1	1	0	0.049846876	0
NR2F1	NR5A1	-1	1	0	0.049846188	0
NRL	PRKCE	1	1	0	0.049846182	1
TFCP2	LSS	1	1	0	0.049846159	1
SP4	NR1I2	1	1	0	0.04984609	1
PKNOX2	SAMHD1	-1	1	0	0.049846079	0
EBF1	SREBP1	1	1	0	0.049846071	0
RBPJ	RARB	-1	1	0	0.049845961	0
ARNTL	Rdh7	-1	1	0	0.049845473	0
POU6F2	IRF5	-1	1	0	0.049844604	0
IRF5	TICAM2	1	1	0	0.049844533	0
MEIS2	CCL18aa	1	1	0	0.049844479	0
ELF1	CD54	-1	1	0	0.049844456	1
SOX8	KLRA1	-1	1	0	0.049844224	0
HOXA2	Slfn2	1	1	0	0.049844072	0
SP4	SAMHD1	1	1	0	0.049844068	1
TLX2	TMEM49	1	1	0	0.049843865	1
EGR1	JMJD3	-1	1	0	0.049843839	1
RUNX2	APOBEC3B	-1	1	0	0.049843728	0
TFCP2	IRF3	1	1	0	0.049843689	1
CEBPB	FLJ39739	1	1	0	0.049843124	0
SOX15	INSR	1	1	0	0.049842757	1
FOXO1	NR2C2	1	1	0	0.049842693	0
ESRRG	STAT1	-1	1	0	0.049842552	0
NFKB2	PRIC285	1	1	0	0.04984207	0
DLX3	NR1I3	1	1	0	0.049841849	0
ATF5	NR2F1	1	1	0	0.049841719	0
PROP1	CCL5	-1	1	0	0.049841097	0
HOXB3	KIAA0082	-1	1	0	0.049840757	0
STAT5A	NR6A1	-1	1	0	0.049840714	1
E2F2	SQLE	1	1	0	0.049840536	0
ARID2	CD86	-1	1	0	0.049840316	0
HOXA2	CCL2	1	1	0	0.049839765	0
T	CCDC75	-1	1	0	0.049839677	0
TFEB	CMAH	1	1	0	0.049839667	0
FEZF2	BLR1	-1	1	0	0.049839602	0
POU2F2	RARG	1	1	0	0.049839401	0
PPARD	ESR1	1	1	0	0.049839131	1
OTX1	STAT4	1	1	0	0.049838902	0
IRF7	PHF15	1	1	0	0.049838731	1
KLF8	LXRA	1	1	0	0.049838636	0
NR1H4	RARB	-1	1	0	0.0498386	0
PKNOX1	ERVWE1	1	1	0	0.0498386	0
PRDM1	NR0B2	1	1	0	0.049838579	nan
CREB1	ERVWE1	-1	1	0	0.049838504	0
PGR	KIAA1618	-1	1	0	0.04983791	0
IRF8	IFNB1	1	1	0	0.049837728	1
VSX1	CCL18	-1	1	0	0.049837694	0
SMAD3	THRA	1	1	0	0.049837446	0
HNF4A	PLA2	1	1	0	0.049837388	1
SMAD2	CSDA	-1	1	0	0.049836557	1
ZFX	C2orf31	-1	1	0	0.049836383	1
NR2F2	NKAPL	1	1	0	0.049836139	0
CREB5	IFNB1	-1	1	0	0.049836105	0
BACH1	VDR	-1	1	0	0.049835948	1
EOMES	THRA	-1	1	0	0.049835908	0
RXRG	JMJD3	-1	1	0	0.049835567	1
TGIF2	RXRB	-1	1	0	0.049835557	0
ARNTL	pIgR	-1	1	0	0.049835434	0
NEUROG1	CCDC75	1	1	0	0.049835139	0
ZFY	ESRRB	-1	1	0	0.049834848	1
ZBTB7A	SCD2	1	1	0	0.0498348	1
PITX2	VDR	1	1	0	0.049834781	1
HOXC13	MIR155	1	1	0	0.049834578	0
ZNF148	NR1D1	-1	1	0	0.049834308	1
TFCP2	SREBP2	1	1	0	0.049834098	1
RFX6	IRF9	1	1	0	0.049834049	0
HES2	NR1I3	1	1	0	0.049834029	0
ARNTL2	THRA	1	1	0	0.049833571	0
MYPOP	TICAM2	-1	1	0	0.049833378	0
NEUROG2	IL28RA	-1	1	0	0.049833338	0
MSX2	CD7	-1	1	0	0.04983319	0
T	IL1R	-1	1	0	0.049833036	1
NR3C1	RXRB	1	1	0	0.049832749	1
VDR	IKBKG	1	1	0	0.04983268	1
NRF1	RORB	-1	1	0	0.049832427	0
MZF1	CD7	1	1	0	0.049832299	1
FOS	THRB	1	1	0	0.049832247	1
IRX5	C9orf19	-1	1	0	0.049832142	1
HBP1	ESRRG	1	1	0	0.04983214	1
CEBPB	P2RX7	1	1	0	0.04983192	1
ATF5	AR	1	1	0	0.049831915	1
TCF23	STAT5A	1	1	0	0.049831905	0
TBX20	RORA	1	1	0	0.049831896	1
TFAP2C	NR2E3	1	1	0	0.049831855	1
JDP2	CCL18aa	-1	1	0	0.049831656	0
SOX9	CMAH	1	1	0	0.049831648	1
PLAG1	AR	1	1	0	0.049831504	1
HIF1A	CCDC75	-1	1	0	0.049831436	0
RELB	IRF8	1	1	0	0.049831179	1
TFAP2E	PHF15	1	1	0	0.049830949	0
CREB3L4	CHUK	-1	1	0	0.0498309	0
CEBPD	NR1H4	-1	1	0	0.049830827	1
SREBF1	RARG	1	1	0	0.049830787	1
NFKB2	CD54	1	1	0	0.049830701	0
BCL6B	STAT4	1	1	0	0.049830673	0
ELF1	STAT1	-1	1	0	0.049830478	1
ZNF219	ABCA1	-1	1	0	0.049830343	1
USF2	CD7	-1	1	0	0.049830232	0
SOX15	AGPAT9	1	1	0	0.049829969	0
PLAGL1	NR4A2	-1	1	0	0.049829842	0
TCF12	AGPAT9	1	1	0	0.049829598	0
NFYA	ACACA	1	1	0	0.049829562	1
TLX1	RARG	1	1	0	0.049829401	0
ESR1	INSR	1	1	0	0.049829067	1
HOXB8	VDR	-1	1	0	0.049828906	1
CREB3	NR5A1	-1	1	0	0.049828863	0
MZF1	RXRG	1	1	0	0.049828364	0
NFIX	IL8RA	1	1	0	0.049828328	0
FOXE1	RORA	-1	1	0	0.049828296	1
GLIS3	RXRB	1	1	0	0.049827514	0
DBP	C22orf28	1	1	0	0.049827026	0
NFATC3	GNB2L1	1	1	0	0.049826608	0
TP73	CCL18aa	1	1	0	0.049826552	1
TFCP2	NR1D2	1	1	0	0.049826405	0
VENTX	FLJ39739	1	1	0	0.049826342	0
PAX5	SCD2	1	1	0	0.049826158	1
EGR3	CMAH	-1	1	0	0.049825809	1
ZNF76	PCTK2	-1	1	0	0.049825771	0
NR5A1	NR2C1	-1	1	0	0.049825621	0
NFATC2	AR	1	1	0	0.049825432	0
STAT6	KLRA1	-1	1	0	0.049824693	0
HOXB13	PCTK2	-1	1	0	0.049824496	0
WT1	IRF6	-1	1	0	0.049824044	1
FOXD2	NR0B2	1	1	0	0.049823804	nan
HES4	NAMPT	-1	1	0	0.049823759	0
JUND	GNB2L1	-1	1	0	0.049823719	0
FOXA3	PSCD1	1	1	0	0.049823494	0
RARB	LINCR	1	1	0	0.049823295	0
NHLH2	IRF4	-1	1	0	0.049823228	1
HES1	TICAM2	-1	1	0	0.049822213	0
ETS1	CSDA	1	1	0	0.049822157	1
ZFX	PPARG	1	1	0	0.049821872	1
SOX8	STAT6	-1	1	0	0.04982174	1
HOXB3	LINCR	1	1	0	0.049821466	0
IRF8	NR2C1	-1	1	0	0.049821354	1
STAT2	CCDC75	-1	1	0	0.049820894	1
YBX1	NR2C1	-1	1	0	0.049820883	0
NFKB1	IRF8	1	1	0	0.04982036	1
VDR	FASN	1	1	0	0.049819919	0
OLIG1	CD7	-1	1	0	0.049819664	0
FOXO4	IL8RA	-1	1	0	0.049819658	0
ENO1	NR2C2	-1	1	0	0.049819364	0
NFYB	NR2C2	1	1	0	0.049819182	1
ARNT	PPARA	-1	1	0	0.049818566	0
FOXA1	NR1D1	1	1	0	0.049818418	0
RELB	NAMPT	1	1	0	0.049818334	1
NEUROG2	NR2C1	1	1	0	0.049818315	0
ZBTB3	GNB2L1	1	1	0	0.049818079	0
HIC2	SQLE	1	1	0	0.049818058	0
PAX5	TBK1	-1	1	0	0.049818024	1
HOXC12	FLJ39739	-1	1	0	0.049817565	0
TFAP4	CCL18aa	1	1	0	0.049816831	1
KLF5	CCL2	1	1	0	0.049816571	0
ARNTL2	SQLE	-1	1	0	0.049816105	0
NR3C1	CD86	-1	1	0	0.049815963	1
NFKB2	STAT1	1	1	0	0.049815779	1
EGR1	IRF9	-1	1	0	0.049815775	1
IRF4	TICAM2	1	1	0	0.049815764	1
CEBPB	RORB	1	1	0	0.049815608	1
NR5A2	C9orf19	1	1	0	0.049815486	1
JUND	THRB	1	1	0	0.049815323	1
DBP	DNAPTP6	1	1	0	0.049815158	1
IRF1	STAT1	1	1	0	0.049815092	1
NFE2L1	JMJD3	1	1	0	0.049815017	0
TCF3	PLA2	1	1	0	0.04981477	1
REL	RARG	-1	1	0	0.049814449	1
THAP1	NR2C2	-1	1	0	0.049813999	0
OLIG1	CMAH	-1	1	0	0.04981347	0
HOXC4	ESRRB	-1	1	0	0.049813447	0
EGR4	COX7A2P1	1	1	0	0.04981332	0
ARID5B	LINCR	1	1	0	0.049813123	0
JUNB	IL8	1	1	0	0.049812851	1
RFX2	ABCA1	1	1	0	0.049812314	1
JUND	NR4A2	1	1	0	0.049812251	0
ALX1	LINCR	1	1	0	0.049811954	0
MEF2A	ZNF313	-1	1	0	0.049811759	1
BHLHE41	EP300	-1	1	0	0.04981163	1
RFX2	NR2C1	1	1	0	0.049811435	0
ELF4	CCDC75	1	1	0	0.049811219	0
ZFY	RORB	-1	1	0	0.049810754	1
FOXA1	RORA	1	1	0	0.049810574	1
ELF2	STAT5B	-1	1	0	0.049810206	0
ZKSCAN1	CMAH	1	1	0	0.049810176	0
GATA6	IFNB1	-1	1	0	0.049810144	0
GLIS2	RARA	1	1	0	0.049809964	0
MEF2A	CCL18	1	1	0	0.049809812	1
ARNTL2	CCL18aa	1	1	0	0.049809803	0
OLIG1	NR3C1	-1	1	0	0.049809773	0
ZNF202	CHUK	-1	1	0	0.049809671	0
HOXC9	KLRA1	-1	1	0	0.049809193	0
FOSL1	C9orf19	-1	1	0	0.049809112	1
PPARG	IRF4	-1	1	0	0.049808942	0
HSF2	NR2C2	1	1	0	0.049808664	1
NR6A1	PPARA	1	1	0	0.049808578	1
E2F2	RORB	1	1	0	0.049808118	1
HOXC11	BLR1	1	1	0	0.049807856	0
SNAI1	TBK1	-1	1	0	0.04980703	0
FOXO3	SELS	1	1	0	0.049806606	0
INSM1	CD7	1	1	0	0.049806509	0
TBR1	SCD2	-1	1	0	0.049806359	0
NKX3-2	IL8	-1	1	0	0.049806036	0
IRF9	CMAH	1	1	0	0.049805997	1
CREB3L2	A4	1	1	0	0.049805659	0
HEY2	IRF4	1	1	0	0.049805588	0
MAFK	NR3C1	1	1	0	0.049805569	1
NHLH2	ESR1	1	1	0	0.049805485	1
HOXD10	IDOL_M	-1	1	0	0.049805372	0
NEUROG2	DNAPTP6	-1	1	0	0.049805059	1
RFX2	CREBB	-1	1	0	0.049804976	1
GMEB2	CREBB	1	1	0	0.049804605	1
LEF1	IKBKB	-1	1	0	0.049804218	0
ETV6	BLR1	-1	1	0	0.049804203	0
SP1	Osterix	1	1	0	0.049804087	1
KLF5	NR3C1	1	1	0	0.049804008	1
IRF1	C2orf31	1	1	0	0.049803416	0
PAX4	IRF4	1	1	0	0.049803264	1
ZBTB1	SCD1	1	1	0	0.04980326	0
IRF6	STAT4	-1	1	0	0.049802956	0
RFX3	Rdh7	1	1	0	0.049802729	0
RFX2	MYD88	-1	1	0	0.049802487	0
GLIS2	PPARD	1	1	0	0.049802384	1
ARID3A	NGFB	-1	1	0	0.049802236	1
ZNF333	CD7	1	1	0	0.049802069	0
HAND2	NR5A2	1	1	0	0.049801977	0
NFIA	STAT5A	1	1	0	0.049801904	0
TFEB	CREBB	1	1	0	0.049801821	0
GATA6	TICAM2	1	1	0	0.04980151	0
FOXO4	NR2C1	1	1	0	0.049801298	1
POU3F2	NR5A2	1	1	0	0.049800964	1
E2F1	NCAM	-1	1	0	0.049800938	1
STAT6	RXRB	-1	1	0	0.049800896	0
TFAP2D	COX7A2P1	-1	1	0	0.049800669	0
KLF16	NR3C1	1	1	0	0.049800137	1
HIC2	PLCG1	1	1	0	0.049799994	1
MLXIPL	IL8	-1	1	0	0.049799463	0
ZFX	A4	-1	1	0	0.049799289	1
ZNF740	MB21D1	1	1	0	0.049799161	0
ZNF263	FLJ39739	-1	1	0	0.04979915	1
TCF7L2	RXRG	1	1	0	0.049799116	0
MBD2	NR5A1	-1	1	0	0.049799049	0
RREB1	RXRG	1	1	0	0.049798949	0
MEIS2	SQLE	-1	1	0	0.049798944	1
FOXB2	CD86	-1	1	0	0.049798784	0
DNMT1	RARB	-1	1	0	0.049798762	1
RXRA	SREBP2	1	1	0	0.049798413	1
IRF5	RARG	-1	1	0	0.049798051	0
YY2	CGM3	-1	1	0	0.049797918	nan
ZNF713	JMJD3	1	1	0	0.049797389	0
FUBP1	THOC4	1	1	0	0.049797377	1
THRB	CD7	1	1	0	0.049797162	0
PROP1	IRF9	-1	1	0	0.049797038	0
TWIST2	A4	1	1	0	0.049796571	0
NR2F1	NOS2A	-1	1	0	0.049796378	0
FUBP1	RORA	-1	1	0	0.049796314	1
TLX1	IKBKB	1	1	0	0.049796064	0
HSF1	KLRA1	-1	1	0	0.04979604	0
EMX2	KLRA1	1	1	0	0.049795989	0
PPARD	LXRA	1	1	0	0.0497955	0
ZSCAN10	IRF2	-1	1	0	0.049795472	0
RELB	CCL2	1	1	0	0.049794522	0
BPTF	CCL18	-1	1	0	0.049794318	0
HOXB2	ZNF313	1	1	0	0.049794262	0
CREB5	CCL2	-1	1	0	0.049794042	0
USF1	PI3	-1	1	0	0.049793821	0
STAT5A	FAM125B	1	1	0	0.049793288	1
SOX17	CMAH	1	1	0	0.049792885	1
NRF1	NR5A1	-1	1	0	0.049792791	0
FOXC1	MIR146A	1	1	0	0.049792581	1
FOXO1	STAT1	-1	1	0	0.049792465	0
VSX2	RARG	-1	1	0	0.049792223	0
RFX4	AGPAT9	1	1	0	0.049792138	0
TBX2	INSIG1	1	1	0	0.049792028	1
EVX2	NR6A1	1	1	0	0.049792016	0
IRF8	ESR1	1	1	0	0.049791838	1
ALX1	IKBKB	-1	1	0	0.049791795	0
YY1	NOS2A	-1	1	0	0.049791737	0
PAX6	ABCA1	-1	1	0	0.049791718	1
T	THOC4	1	1	0	0.049791525	0
NFYB	THOC4	-1	1	0	0.049791382	1
FOXI1	PGR	-1	1	0	0.0497912	0
NPAS2	SQLE	1	1	0	0.04979108	0
CDX2	KLRA1	1	1	0	0.049790945	0
CTCFL	CMAH	1	1	0	0.049790846	0
HEY1	Rdh7	1	1	0	0.049790608	0
RELB	IL28RA	1	1	0	0.049790439	0
PHOX2B	CHUK	1	1	0	0.049790139	0
SP2	HNF4G	-1	1	0	0.049790133	1
THAP1	COX7A2P1	-1	1	0	0.049790112	0
E4F1	FLJ39739	-1	1	0	0.049790107	0
POU5F1	ERVWE1	1	1	0	0.049789936	1
CEBPG	AR	-1	1	0	0.049789433	0
EVX1	CCL18	1	1	0	0.049789107	0
IRF5	IFNB1	1	1	0	0.04978882	0
IRF7	CREBB	1	1	0	0.049788572	0
RELB	CCL18aa	-1	1	0	0.049788469	0
TFAP2D	RORC	-1	1	0	0.049788379	1
EVX1	RARG	1	1	0	0.049787822	0
RFX2	IL8	-1	1	0	0.049787462	0
TBX19	CCDC75	1	1	0	0.049787372	0
RXRB	CHUK	1	1	0	0.049787254	0
ZNF524	NFKBIB	1	1	0	0.049786708	0
FIGLA	CCL2	1	1	0	0.049786584	0
ZFY	NR5A2	-1	1	0	0.049786573	1
LHX6	Rdh1	-1	1	0	0.04978646	0
ETS1	FAM70A	-1	1	0	0.04978595	1
MYC	LINCR	-1	1	0	0.049785909	0
ATF3	PPARD	-1	1	0	0.049785738	0
KLF16	EP300	1	1	0	0.049785689	1
HOXA13	NOS2A	1	1	0	0.04978516	0
ONECUT3	CSDA	-1	1	0	0.049785087	0
ETV4	CD54	1	1	0	0.049784926	0
NFKB1	CD86	1	1	0	0.049784841	1
FOXB2	IL8RA	1	1	0	0.04978426	0
ZBTB3	NR1D2	-1	1	0	0.049784057	0
SOX12	CCL18	-1	1	0	0.049784052	0
ARID2	NK4	-1	1	0	0.049783605	0
BCL6B	SCD1	-1	1	0	0.049783558	1
NPAS4	FAM70A	-1	1	0	0.049783251	0
MAZ	HMGCR	1	1	0	0.049783125	1
RELB	RARG	-1	1	0	0.049783039	1
SRF	FAM125B	-1	1	0	0.049782956	0
IRF2	ZNF313	1	1	0	0.049782733	0
GABPA	CHUK	1	1	0	0.049782722	1
TFAP4	THRA	1	1	0	0.049781994	1
RARG	UGCGL1	-1	1	0	0.049781656	0
POU2F1	RARB	1	1	0	0.049781587	1
ZNF219	ADFP	-1	1	0	0.049781418	1
ZNF35	NR1I3	1	1	0	0.049781172	0
E2F6	IL28RA	1	1	0	0.04978106	1
ERF	TICAM2	1	1	0	0.04978105	0
ATF5	NOS2A	1	1	0	0.049781011	0
POU2F2	VDR	1	1	0	0.049780874	0
HMGA2	THRB	1	1	0	0.049780379	0
MEIS2	C9orf19	-1	1	0	0.049780257	1
FOXA3	KIAA1618	1	1	0	0.04978015	0
CREB5	IRF9	-1	1	0	0.049780124	0
ZNF148	FAM70A	-1	1	0	0.049779807	1
HEY2	SQLE	1	1	0	0.049779747	0
TBX19	NR1D2	-1	1	0	0.049779668	0
LIN54	EP300	1	1	0	0.049779398	0
FOXA3	DNAPTP6	1	1	0	0.049779315	1
HSF4	Rdh1	-1	1	0	0.049779173	0
ZBTB7A	CCL18	1	1	0	0.049778918	1
MZF1	ESRRB	1	1	0	0.049778891	1
CDX2	SAMHD1	1	1	0	0.049778779	0
FOXA1	VDR	-1	1	0	0.049778379	0
PAX4	C9orf19	1	1	0	0.049778308	1
HOXA3	COX7A2P1	-1	1	0	0.049778289	0
NHLH2	JMJD3	-1	1	0	0.049778209	1
PITX1	NR5A1	1	1	0	0.049777967	0
ZNF333	UGCGL1	1	1	0	0.049777689	0
MYC	AGPAT9	-1	1	0	0.049777569	0
HOXC13	CD54	1	1	0	0.049777376	0
HLF	FLJ39739	-1	1	0	0.049777282	0
ZNF263	KLRA1	1	1	0	0.049776858	0
OTX1	Rdh1	-1	1	0	0.049776498	0
PAX7	RORC	1	1	0	0.049776119	0
RARA	PPARA	-1	1	0	0.049775749	1
CTCF	THRB	1	1	0	0.049775577	1
SRF	COX7A2P1	1	1	0	0.049775513	0
ESR2	IRF9	1	1	0	0.049775455	1
PAX7	Rdh7	1	1	0	0.049775072	0
PPARG	SCD2	1	1	0	0.049774952	0
ARID5B	IRF3	-1	1	0	0.049774508	0
NFE2	PRKCE	-1	1	0	0.049774433	1
PAX3	pIgR	-1	1	0	0.049774346	0
ZNF589	AGPAT9	1	1	0	0.049774262	0
BHLHE41	NR1D2	-1	1	0	0.049774012	1
DPRX	INSR	1	1	0	0.049773862	0
TCF7L2	Rdh1	1	1	0	0.049773472	1
RORA	PPARD	1	1	0	0.049773442	1
HES7	GNB2L1	1	1	0	0.049773303	0
FOXA2	C9orf19	1	1	0	0.049773245	0
GATA6	CMAH	1	1	0	0.049773129	0
TERF2	KLRA1	1	1	0	0.04977272	0
ELF5	ESR1	-1	1	0	0.049772621	1
EN1	A4	1	1	0	0.049772354	1
SOX18	THRB	1	1	0	0.049772116	1
RXRG	PLCG1	1	1	0	0.049771722	1
NFIX	IL8RB	1	1	0	0.049771636	0
CLOCK	RXRB	1	1	0	0.049771561	0
FOXB2	CCL18aa	1	1	0	0.049771523	0
CREB5	PRKCE	-1	1	0	0.049771375	0
BATF	IL1R	1	1	0	0.049771294	1
LHX8	MIR146A	-1	1	0	0.04977115	0
TEAD1	NCAM	1	1	0	0.049771109	1
GMEB1	NR1I3	-1	1	0	0.0497707	0
NR1D1	THRB	1	1	0	0.049770443	0
NFKB1	BLR1	1	1	0	0.049770191	0
ZNF143	ESRRB	1	1	0	0.049770126	1
OTX2	NR1D2	1	1	0	0.049770008	0
POU2F2	NR5A2	-1	1	0	0.049769739	0
VSX1	NR2C2	1	1	0	0.049769081	1
IRF3	STAT2	1	1	0	0.049768948	0
NR2F2	NR1D1	1	1	0	0.049768933	0
SOX5	KLRA1	1	1	0	0.049768265	0
RELB	PRKCE	-1	1	0	0.04976819	1
NEUROG2	CREBB	-1	1	0	0.049767687	1
ZEB1	Rdh1	1	1	0	0.049767569	0
SP2	EP300	-1	1	0	0.049767496	1
IRF3	CCL2	1	1	0	0.049767479	0
CEBPB	RARG	-1	1	0	0.049767475	0
TGIF1	IL8RA	1	1	0	0.049767393	1
FOXA1	CREBB	-1	1	0	0.049767357	1
BCL6	FLJ39739	1	1	0	0.049767188	0
ATF2	IRF8	1	1	0	0.049767143	0
MAFF	IL8RB	-1	1	0	0.04976707	0
ARNT	CCL2	1	1	0	0.049766986	0
CREB5	CREBB	-1	1	0	0.049766791	0
ESRRB	Rdh1	1	1	0	0.049766314	0
SP4	pIgR	1	1	0	0.04976622	1
CREB1	NOS2A	-1	1	0	0.049766106	0
CREB5	NAMPT	-1	1	0	0.049766003	0
ZIC5	PPARA	-1	1	0	0.049765817	1
TFAP4	TICAM2	-1	1	0	0.049765768	1
NHLH1	PGR	1	1	0	0.049765479	0
PRDM4	PLA2	1	1	0	0.04976544	0
NFIX	PPARA	-1	1	0	0.049765365	1
HES4	IRF9	-1	1	0	0.049765024	0
SP4	UGCGL1	-1	1	0	0.049764746	1
MYC	ESRRB	1	1	0	0.049764731	1
MYPOP	IL8	1	1	0	0.04976459	0
LHX2	IKBKB	-1	1	0	0.049764562	0
T	IL8RA	1	1	0	0.049764386	1
ZNF423	PPARA	-1	1	0	0.049764286	0
EMX1	CCL18	-1	1	0	0.049764121	0
PPARD	NKAPL	1	1	0	0.049763902	0
E4F1	IKBKB	1	1	0	0.049763831	1
ZNF524	SQLE	1	1	0	0.049763757	0
FOXP2	P2RX7	-1	1	0	0.049763472	1
NFYA	PPARG	-1	1	0	0.049762688	0
NR2F6	Rdh1	1	1	0	0.049762662	0
HOXB3	SQLE	-1	1	0	0.04976266	0
ETS2	Rdh7	-1	1	0	0.049762544	0
TFAP2A	NKAP	1	1	0	0.049762527	1
OVOL1	JMJD3	1	1	0	0.049762277	0
GSX2	HMGCR	-1	1	0	0.049762054	0
REST	THRA	1	1	0	0.049761816	1
NKX3-2	SQLE	1	1	0	0.049761786	0
FOXI2	TICAM2	-1	1	0	0.049761281	0
ETV4	IL28RA	1	1	0	0.049760946	0
NFAT5	NR1D2	-1	1	0	0.049760929	1
E2F1	EP300	-1	1	0	0.049760809	1
ZNF143	SCD1	1	1	0	0.049760792	0
PPARA	PLCG1	1	1	0	0.049760572	1
HOXC9	NR1D2	-1	1	0	0.049760426	0
ENO1	NR2C1	-1	1	0	0.049759912	0
GATA2	ESR1	1	1	0	0.049759878	1
PRDM4	PPARG	1	1	0	0.049759711	1
AIRE	KLRA1	-1	1	0	0.049759687	0
PAX8	CHUK	-1	1	0	0.049759419	0
THRB	SCD1	1	1	0	0.049759409	0
SP5	RXRG	-1	1	0	0.0497594	0
ARID5B	ABCA1	-1	1	0	0.049759269	1
GATA1	ERVWE1	1	1	0	0.0497591	0
DLX1	IL1R	-1	1	0	0.049759064	0
ARNT	DNAPTP6	1	1	0	0.049759045	0
EGR2	IL8RA	1	1	0	0.049759025	0
FOXK1	Rdh1	1	1	0	0.049758785	0
FOS	AGPAT9	-1	1	0	0.049758723	1
HHEX	SQLE	-1	1	0	0.049758631	0
IRF1	P2RX7	1	1	0	0.049758432	1
RUNX2	RORB	-1	1	0	0.049758299	1
MEF2D	TICAM2	-1	1	0	0.049758226	0
JUN	IL8	-1	1	0	0.049758068	1
ZIC5	EP300	1	1	0	0.049757997	1
FOXI2	PPARG	-1	1	0	0.049757903	0
ZFY	LINCR	-1	1	0	0.049757843	0
ZSCAN16	FLJ39739	1	1	0	0.049757839	0
SOX11	RARB	1	1	0	0.049757667	1
NEUROD2	CCDC75	-1	1	0	0.049757346	0
AP5Z1	RXRB	1	1	0	0.04975734	0
TFAP4	CCL18	1	1	0	0.049757143	0
TEAD3	C5orf27	1	1	0	0.049756391	0
SP2	CHUK	1	1	0	0.049756354	1
THRA	NKAPL	-1	1	0	0.049756147	0
HOXD10	IL28RA	-1	1	0	0.049755932	0
MYC	CMAH	1	1	0	0.04975583	0
TBP	RXRB	-1	1	0	0.049755731	0
MGA	KLRA1	1	1	0	0.049755386	0
ENO1	IL8RB	1	1	0	0.049755365	0
